timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-16T17:22:28,codecarbon,71428cea-229c-4c8d-b218-08ab9ba9e800,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.411334834061563,1.01159535424867e-06,1.5778233089221253e-07,0.1609,0.0009,3.0,1.3987739449059397e-07,1.190709260496078e-09,2.6077751391373265e-06,2.7488432428884166e-06,United States,USA,illinois,,,macOS-15.5-arm64-arm-64bit,3.12.3,3.0.4,8,Apple M1,1,Apple M1,-87.5703,41.762,8.0,machine,N,1.0
2025-07-16T17:22:47,codecarbon,7558b6c0-7835-4430-a6d8-b9194c70c7f3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.043071083026009,6.006022652164362e-06,4.276858399886545e-07,2.5121999999999995,0.0018,3.0,7.435380437601589e-06,6.178756250010338e-09,8.878815069134968e-06,1.6320374262986565e-05,United States,USA,illinois,,,macOS-15.5-arm64-arm-64bit,3.12.3,3.0.4,8,Apple M1,1,Apple M1,-87.5703,41.762,8.0,machine,N,1.0
2025-07-16T17:25:11,codecarbon,822480cc-e321-40bf-b196-562c1b3eac51,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.469713416998274,1.0221906895806273e-07,2.9460378040816617e-08,1.4055,0.0,3.0,8.869051492118162e-08,0.0,1.8907291669165714e-07,2.7776343161283874e-07,United States,USA,illinois,,,macOS-15.5-arm64-arm-64bit,3.12.3,3.0.4,8,Apple M1,1,Apple M1,-87.5703,41.762,8.0,machine,N,1.0
2025-07-16T17:25:19,codecarbon,030c5944-a200-4231-b482-c3873972fa90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5345434169285,7.917331356235584e-08,2.2399870145365773e-08,0.1555,0.0,3.0,1.0607169748578196e-08,0.0,2.045332291163505e-07,2.1514039886492866e-07,United States,USA,illinois,,,macOS-15.5-arm64-arm-64bit,3.12.3,3.0.4,8,Apple M1,1,Apple M1,-87.5703,41.762,8.0,machine,N,1.0
2025-07-16T17:25:26,codecarbon,b2eb48ff-3f5a-4ad3-a24e-490f37e73968,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.4018747908994555,3.7853366914323844e-08,1.1127207566718061e-08,0.0402999999999999,0.0018,3.0,1.3541452967555312e-09,8.750836249673738e-10,1.0063104166571673e-07,1.0286027058743963e-07,United States,USA,illinois,,,macOS-15.5-arm64-arm-64bit,3.12.3,3.0.4,8,Apple M1,1,Apple M1,-87.5703,41.762,8.0,machine,N,1.0
2025-07-16T17:25:32,codecarbon,d80397a9-d61e-4ae4-8b24-4f5e70260a89,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5839399580145255,9.311344933937993e-08,2.5980750355807872e-08,0.10819999999999999,0.0009,3.0,8.797328738101188e-09,4.803084790182765e-10,2.4374277748089904e-07,2.530204146980185e-07,United States,USA,illinois,,,macOS-15.5-arm64-arm-64bit,3.12.3,3.0.4,8,Apple M1,1,Apple M1,-87.5703,41.762,8.0,machine,N,1.0
